user_id,joke_id,rating
4972,75,-4.76
4972,76,-9.13
4972,77,-8.25
4972,78,-0.87
4972,79,-5.49
4972,80,-5.49
4972,81,4.81
4972,82,-5.92
4972,83,-7.43
4972,84,-3.16
4972,85,-3.16
4972,86,3.45
4972,87,1.6
4972,88,-4.37
4972,89,-8.5
4972,90,-2.67
4972,91,1.46
4972,92,1.36
4972,93,8.5
4972,94,3.45
4972,95,3.45
4972,96,-4.56
4972,97,1.26
4972,98,-2.77
4972,99,-2.09
4972,100,1.99
4973,1,3.3
4973,2,-3.16
4973,3,1.41
4973,4,3.06
4973,5,3.98
4973,6,3.59
4973,7,-0.53
4973,8,2.86
4973,9,3.93
4973,10,0.49
4973,11,0.73
4973,12,1.02
4973,13,-2.82
4973,14,0.73
4973,15,1.12
4973,16,1.12
4973,17,-1.02
4973,18,5.49
4973,19,4.61
4973,20,6.36
4973,21,2.09
4973,22,-1.75
4973,23,5.92
4973,24,3.64
4973,25,1.8
4973,26,0.39
4973,27,1.17
4973,28,4.42
4973,29,-2.14
4973,30,3.98
4973,31,2.33
4973,32,-0.29
4973,33,-1.12
4973,34,1.07
4973,35,-0.15
4973,36,0.24
4973,37,-3.79
4973,38,-0.49
4973,39,0.78
4973,40,0.87
4973,41,1.6
4973,42,0.83
4973,43,3.74
4973,44,-2.04
4973,45,2.86
4973,46,1.21
4973,47,6.5
4973,48,4.37
4973,49,2.82
4973,50,0.92
4973,51,-0.29
4973,52,0.97
4973,53,3.69
4973,54,4.85
4973,55,3.11
4973,56,3.79
4973,57,-0.97
4973,58,-0.24
4973,59,2.52
4973,60,3.59
4973,61,0.92
4973,62,5.44
4973,63,-2.91
4973,64,1.12
4973,65,2.14
4973,66,-0.92
4973,67,0.29
4973,68,3.83
4973,69,1.12
4973,70,3.93
4973,71,3.3
4973,72,1.94
4973,73,1.17
4973,74,-1.36
4973,75,1.12
4973,76,1.12
4973,77,3.79
4973,78,4.32
4973,79,5.87
4973,80,-1.07
4973,81,0.78
4973,82,3.45
4973,83,1.21
4973,84,3.2
4973,85,2.18
4973,86,3.83
4973,87,0.1
4973,88,0.73
4973,89,-1.07
4973,90,5.1
4973,91,4.27
4973,92,3.25
4973,93,3.54
4973,94,4.47
4973,95,0.24
4973,96,-2.28
4973,97,-0.39
4973,98,3.88
4973,99,3.83
4973,100,0.73
4974,5,-6.75
4974,7,-3.06
4974,8,2.72
4974,13,-2.38
4974,15,1.5
4974,16,5.15
4974,17,-3.35
4974,18,4.76
4974,19,-1.6
4974,20,-6.5
4974,21,-4.66
4974,26,3.11
4974,27,0.58
4974,28,6.7
4974,29,-3.74
4974,31,5.15
4974,32,-3.64
4974,35,2.09
4974,36,-0.1
4974,38,-1.8
4974,39,1.84
4974,42,-3.16
4974,45,-2.62
4974,46,2.48
4974,47,-5.44
4974,48,-5.92
4974,49,5
4974,50,6.6
4974,51,-3.88
4974,53,6.31
4974,54,-0.58
4974,56,-3.5
4974,61,-3.4
4974,62,0.58
4974,65,-2.57
4974,66,-2.28
4974,68,-4.51
4974,69,2.09
4974,70,-6.36
4974,72,-8.54
4974,85,0.87
4974,94,4.81
4975,1,-9.56
4975,2,-3.74
4975,3,-4.51
4975,4,0.39
4975,5,8.45
4975,6,9.32
4975,7,-0.83
4975,8,0.83
4975,9,-9.56
4975,10,-9.61
4975,11,-3.16
4975,12,9.03
4975,13,-2.72
4975,14,9.03
4975,15,-4.61
4975,16,-8.79
4975,17,5.34
4975,18,-9.27
4975,19,-7.38
4975,20,-3.45
4975,21,7.72
4975,22,-9.51
4975,23,-9.56
4975,24,-9.37
4975,25,-9.95
4975,26,8.79
4975,27,8.88
4975,28,9.03
4975,29,-2.91
4975,30,-5.58
4975,31,5.49
4975,32,9.03
4975,33,-5.68
4975,34,9.08
4975,35,9.17
4975,36,3.25
4975,37,-9.51
4975,38,-4.37
4975,39,9.08
4975,40,-4.56
4975,41,-9.56
4975,42,-0.49
4975,43,-4.32
4975,44,-9.81
4975,45,9.13
4975,46,3.01
4975,47,-5.24
4975,48,7.14
4975,49,9.13
4975,50,9.17
4975,51,-9.37
4975,52,-3.64
4975,53,9.08
4975,54,9.13
4975,55,-9.76
4975,56,5.15
4975,57,-9.81
4975,58,-9.85
4975,59,-3.64
4975,60,-9.22
4975,61,9.22
4975,62,9.17
4975,63,8.93
4975,64,-5.29
4975,65,-3.06
4975,66,9.08
4975,67,-9.37
4975,68,9.13
4975,69,9.08
4975,70,-9.66
4975,77,5
4975,86,0.58
4975,96,-1.55
4976,1,2.77
4976,2,1.94
4976,5,1.12
4976,6,2.14
4976,7,1.94
4976,8,-0.34
4976,9,0.39
4976,10,1.6
4976,11,0.58
4976,12,-0.92
4976,13,2.14
4976,14,-0.49
4976,15,1.17
4976,16,-2.14
4976,17,-0.29
4976,18,-0.49
4976,19,-2.18
4976,20,1.02
4976,21,1.12
4976,22,1.7
4976,23,0.92
4976,25,-3.5
4976,26,1.65
4976,27,1.41
4976,28,2.23
4976,29,-2.67
4976,30,1.55
4976,31,-2.18
4976,32,-0.97
4976,33,1.17
4976,34,1.21
4976,35,2.09
4976,36,-3.54
4976,38,-0.44
4976,39,2.14
4976,40,2.82
4976,41,1.21
4976,42,-1.75
4976,43,0
4976,45,0.83
4976,46,-2.57
4976,47,-9.56
4976,48,1.07
4976,49,-0.63
4976,50,2.14
4976,51,-3.59
4976,52,-3.98
4976,53,-1.84
4976,54,-3.3
4976,55,-0.87
4976,56,3.35
4976,59,-2.77
4976,60,0.68
4976,61,-3.93
4976,62,2.33
4976,63,-0.05
4976,64,2.52
4976,65,0.24
4976,66,-7.57
4976,67,-2.48
4976,68,1.46
4976,69,-8.74
4976,70,-0.24
4976,73,0.53
4976,81,0.39
4976,83,1.99
4977,1,3.16
4977,2,-0.97
4977,3,3.01
4977,4,1.41
4977,5,-7.38
4977,6,0
4977,7,-7.48
4977,8,6.36
4977,9,4.47
4977,10,-0.63
4977,11,-8.4
4977,12,-7.04
4977,13,1.26
4977,14,-8.01
4977,15,-7.82
4977,16,-0.97
4977,17,3.74
4977,18,-9.51
4977,19,-9.08
4977,20,-7.28
4977,21,2.48
4977,22,1.36
4977,23,-5.78
4977,24,-0.05
4977,25,-2.86
4977,26,1.41
4977,27,1.7
4977,28,-8.4
4977,29,6.36
4977,30,0.24
4977,31,4.85
4977,32,-7.52
4977,33,-6.7
4977,34,2.48
4977,35,-8.16
4977,36,7.43
4977,37,-9.66
4977,38,3.06
4977,39,6.07
4977,40,5.49
4977,41,3.35
4977,42,2.82
4977,43,2.33
4977,44,-6.5
4977,45,-3.59
4977,46,-3.93
4977,47,-0.49
4977,48,-8.59
4977,49,-3.4
4977,50,6.94
4977,51,6.07
4977,52,-7.09
4977,53,-8.64
4977,54,2.38
4977,55,6.84
4977,56,2.18
4977,57,-6.7
4977,58,-6.8
4977,59,-6.84
4977,60,-2.77
4977,61,-4.56
4977,62,2.23
4977,63,-5.63
4977,64,8.16
4977,65,-5.78
4977,66,-1.89
4977,67,-7.38
4977,68,-0.78
4977,69,1.84
4977,70,-0.24
4977,71,-3.25
4977,72,-4.17
4977,73,-7.96
4977,74,-5.19
4977,75,0.1
4977,76,5.34
4977,77,4.13
4977,78,-3.98
4977,79,-0.44
4977,80,-4.22
4977,81,2.96
4977,82,4.17
4977,83,0.83
4977,84,2.04
4977,85,1.41
4977,86,1.12
4977,87,0.92
4977,88,5.39
4977,89,4.81
4977,90,-7.52
4977,91,0.34
4977,92,4.51
4977,93,-2.48
4977,94,5
4977,95,-2.18
4977,96,4.51
4977,97,4.08
4977,98,1.17
4977,99,5.05
4977,100,3.4
4978,1,8.79
4978,2,8.54
4978,3,8.06
4978,4,5.97
4978,5,2.77
4978,6,1.75
4978,7,5.87
4978,8,4.32
4978,9,7.82
4978,10,8.45
4978,11,4.27
4978,12,7.82
4978,13,4.95
4978,14,6.89
4978,15,5.39
4978,16,-3.35
4978,17,1.02
4978,18,6.55
4978,19,-3.5
4978,20,2.14
4978,21,6.36
4978,22,8.45
4978,23,5.63
4978,24,2.04
4978,25,7.91
4978,26,7.14
4978,27,8.3
4978,28,4.66
4978,29,7.48
4978,30,6.5
4978,31,6.55
4978,32,6.89
4978,33,7.38
4978,34,8.83
4978,35,8.4
4978,36,4.9
4978,37,7.43
4978,38,8.54
4978,39,7.28
4978,40,-1.26
4978,41,7.14
4978,42,7.52
4978,43,7.57
4978,44,8.88
4978,45,4.76
4978,46,7.62
4978,47,6.84
4978,48,3.2
4978,49,8.01
4978,50,7.48
4978,51,3.25
4978,52,0.92
4978,53,5.78
4978,54,7.18
4978,55,7.43
4978,56,1.17
4978,57,7.18
4978,58,3.93
4978,59,5.05
4978,60,8.06
4978,61,6.8
4978,62,6.12
4978,63,2.86
4978,64,8.35
4978,65,9.03
4978,66,0.87
4978,67,6.75
4978,68,4.61
4978,69,7.28
4978,70,5.63
4978,71,-0.87
4978,72,5.73
4978,73,-0.58
4978,74,-1.26
4978,75,-0.44
4978,76,5.19
4978,77,2.57
4978,78,4.71
4978,79,1.7
4978,80,2.04
4978,81,7.43
4978,82,-0.39
4978,83,8.5
4978,84,3.59
4978,85,3.93
4978,86,7.04
4978,87,5.83
4978,88,3.45
4978,89,5.39
4978,90,3.59
4978,91,0.83
4978,92,2.18
4978,93,6.5
4978,94,7.23
4978,95,6.55
4978,96,-0.63
4978,97,1.6
4978,98,4.85
4978,99,-4.56
4978,100,2.28
4979,2,9.03
4979,3,-7.09
4979,5,4.13
4979,6,-6.75
4979,7,5.87
4979,8,-7.18
4979,10,-7.91
4979,11,-0.34
4979,12,-7.23
4979,13,-1.55
4979,14,6.6
4979,15,-1.75
4979,16,-8.79
4979,17,5.29
4979,18,-7.57
4979,19,-8.3
4979,20,-0.39
4979,21,4.71
4979,22,-0.83
4979,23,-6.7
4979,25,5
4979,26,4.47
4979,27,5.1
4979,28,-8.59
4979,29,-5.92
4979,31,5.34
4979,32,-5.83
4979,34,-5.97
4979,35,-5.29
4979,36,3.98
4979,38,-1.31
4979,39,7.77
4979,40,-7.28
4979,41,5.87
4979,42,3.4
4979,43,-6.94
4979,45,-9.08
4979,46,-7.04
4979,47,-7.14
4979,48,7.48
4979,49,-7.23
4979,50,-1.12
4979,51,-0.78
4979,52,0.24
4979,53,-7.33
4979,54,2.48
4979,56,6.99
4979,60,-5.83
4979,61,5.05
4979,62,-0.49
4979,63,-2.57
4979,65,-0.19
4979,66,4.42
4979,68,-5.73
4979,69,6.89
4979,76,4.76
4979,81,-8.01
4979,82,-7.04
4980,1,3.54
4980,2,1.8
4980,3,3.06
4980,4,-8.69
4980,5,-0.97
4980,6,2.57
4980,7,5.34
4980,8,-3.25
4980,9,-8.54
4980,10,2.82
4980,11,1.65
4980,12,-5.49
4980,13,-9.22
4980,14,-3.79
4980,15,-8.93
4980,16,1.41
4980,17,-9.32
4980,18,-5.97
4980,19,-9.32
4980,20,-4.71
4980,21,-3.45
4980,22,1.6
4980,23,-7.82
4980,24,-8.54
4980,25,-2.33
4980,26,1.02
4980,27,2.62
4980,28,1.12
4980,29,-3.83
4980,30,-8.4
4980,31,-0.92
4980,32,3.5
4980,33,-5.05
4980,34,-2.77
4980,35,-8.06
4980,36,4.03
4980,37,-8.98
4980,38,-3.88
4980,39,-4.42
4980,40,-4.22
4980,41,2.38
4980,42,2.52
4980,43,1.02
4980,44,1.55
4980,45,-5.63
4980,46,1.5
4980,47,-6.84
4980,48,-8.16
4980,49,-8.59
4980,50,1.36
4980,51,-4.9
4980,52,-2.82
4980,53,-3.93
4980,54,-5.15
4980,55,7.62
4980,56,-8.3
4980,57,-6.99
4980,58,-5.15
4980,59,-8.69
4980,60,-8.54
4980,61,-3.16
4980,62,6.07
4980,63,-5.34
4980,64,-8.16
4980,65,8.83
4980,66,2.28
4980,67,-5.49
4980,68,8.79
4980,69,3.16
4980,70,1.94
4980,94,-6.75
4981,5,-3.4
4981,7,-3.98
4981,8,0.49
4981,13,-2.23
4981,15,-4.17
4981,16,-1.17
4981,17,-4.47
4981,18,-3.4
4981,19,0.58
4981,20,-1.84
4981,21,6.6
4981,26,8.64
4981,27,4.56
4981,29,6.02
4981,31,6.7
4981,32,5.92
4981,35,8.83
4981,36,-1.65
4981,38,1.36
4981,42,6.6
4981,46,6.89
4981,47,7.09
4981,48,8.64
4981,49,6.5
4981,50,4.27
4981,53,1.07
4981,54,5.24
4981,56,6.6
4981,62,6.12
4981,65,6.41
4981,66,5.73
4981,68,3.98
4981,69,3.88
4981,77,-1.55
4981,84,0.68
4981,94,1.36
4982,1,9.08
4982,2,9.08
4982,3,8.83
4982,4,-4.51
4982,5,8.2
4982,6,8.54
4982,7,-8.69
4982,8,-8.79
4982,9,4.95
4982,10,8.2
4982,11,9.08
4982,12,-8.74
4982,13,-8.06
4982,14,8.79
4982,15,-8.93
4982,16,-6.84
4982,17,1.7
4982,18,-0.73
4982,19,-3.79
4982,20,-9.37
4982,21,9.08
4982,22,8.83
4982,23,8.4
4982,24,8.69
4982,25,9.08
4982,26,8.74
4982,27,5.44
4982,28,0.15
4982,29,8.88
4982,30,4.81
4982,31,5.73
4982,32,-4.56
4982,33,-9.51
4982,34,-7.04
4982,35,6.26
4982,36,8.79
4982,37,8.69
4982,38,8.64
4982,39,9.08
4982,40,1.99
4982,41,2.57
4982,42,9.22
4982,43,9.03
4982,44,-3.59
4982,45,8.98
4982,46,-6.31
4982,47,8.98
4982,48,8.74
4982,49,9.03
4982,50,8.93
4982,51,9.08
4982,52,5.53
4982,53,5.63
4982,54,8.79
4982,55,8.98
4982,56,7.82
4982,57,0.68
4982,58,-3.88
4982,59,-0.49
4982,60,8.35
4982,61,-2.96
4982,62,9.22
4982,63,3.93
4982,64,7.96
4982,65,-8.79
4982,66,9.03
4982,67,9.03
4982,68,4.17
4982,69,8.83
4982,70,-3.16
4982,78,-9.47
4982,82,8.3
4982,88,6.21
4982,89,7.28
4982,90,-3.83
4982,91,-6.02
4982,92,-6.12
4982,93,-5.19
4982,94,-6.99
4982,95,-6.17
4982,96,-3.59
4982,97,6.07
4982,98,0.58
4982,99,-8.11
4982,100,-7.96
4983,1,-1.94
4983,2,-1.94
4983,3,-3.2
4983,4,-3.2
4983,5,-5.29
4983,6,-0.05
4983,7,-0.1
4983,8,0.78
4983,9,5.19
4983,10,0.34
4983,11,-1.17
4983,12,-2.91
4983,13,-7.04
4983,14,-0.05
4983,15,0.1
4983,16,7.23
4983,17,0.83
4983,18,1.41
4983,19,0.1
4983,20,-2.57
4983,21,-6.7
4983,22,2.18
4983,23,0.34
4983,24,-3.16
4983,25,-1.6
4983,26,-0.15
4983,27,-4.03
4983,28,0.24
4983,29,-3.25
4983,30,-1.7
4983,31,-1.36
4983,32,3.5
4983,33,-1.46
4983,34,-3.25
4983,35,-2.33
4983,36,-1.17
4983,37,-1.46
4983,38,5.24
4983,39,0.49
4983,40,-0.05
4983,41,1.26
4983,42,-0.05
4983,43,-0.1
4983,44,1.41
4983,45,-0.29
4983,46,4.08
4983,47,-0.15
4983,48,-0.53
4983,49,1.17
4983,50,-0.49
4983,51,-5.83
4983,52,-1.17
4983,53,-2.67
4983,54,0.63
4983,55,8.01
4983,56,-2.86
4983,57,1.46
4983,58,0.44
4983,59,0.19
4983,60,7.96
4983,61,-3.25
4983,62,0.34
4983,63,4.51
4983,64,2.96
4983,65,-4.13
4983,66,-4.81
4983,67,0.92
4983,68,-0.44
4983,69,-5.92
4983,70,0.05
4983,73,-0.53
4983,86,5.24
4984,5,-4.03
4984,7,-7.86
4984,8,-8.11
4984,13,-8.2
4984,15,-8.01
4984,16,-9.51
4984,17,-9.42
4984,18,0
4984,19,-1.26
4984,20,-6.89
4984,21,-7.48
4984,26,1.21
4984,27,1.41
4984,28,0.05
4984,29,3.88
4984,31,3.01
4984,32,7.67
4984,34,0.87
4984,35,1.75
4984,36,1.12
4984,39,1.75
4984,42,-6.65
4984,46,2.82
4984,47,-3.01
4984,48,-1.6
4984,49,3.93
4984,50,2.09
4984,51,-6.94
4984,53,5.58
4984,54,-1.21
4984,56,1.5
4984,61,-8.06
4984,62,-4.56
4984,65,0.24
4984,66,-8.3
4984,68,0.34
4984,69,7.91
4984,77,0.44
4984,82,0.39
4985,1,-0.24
4985,2,-3.59
4985,3,-3.4
4985,4,-6.02
4985,5,-6.31
4985,6,-6.7
4985,7,-4.22
4985,8,5.34
4985,9,4.32
4985,10,5.49
4985,11,5.63
4985,12,-4.22
4985,13,4.03
4985,14,-3.79
4985,15,-2.57
4985,16,-4.76
4985,17,0.63
4985,18,1.75
4985,19,-3.64
4985,20,-4.13
4985,21,6.31
4985,22,4.27
4985,23,1.5
4985,24,-2.77
4985,25,5.73
4985,26,5.39
4985,27,-2.52
4985,28,-3.25
4985,29,5.63
4985,30,-3.59
4985,31,4.95
4985,32,-0.63
4985,33,-6.36
4985,34,5.49
4985,35,3.88
4985,36,-0.97
4985,37,3.06
4985,38,6.89
4985,39,-4.37
4985,40,-2.04
4985,41,7.62
4985,42,5.39
4985,43,-0.68
4985,44,-3.54
4985,45,2.09
4985,46,2.23
4985,47,0.87
4985,48,0.24
4985,49,-4.47
4985,50,3.5
4985,51,4.32
4985,52,-3.88
4985,53,3.06
4985,54,-3.16
4985,55,5.19
4985,56,6.31
4985,57,-4.03
4985,58,5.19
4985,59,-2.23
4985,60,1.65
4985,61,-5.34
4985,62,0.53
4985,63,-2.09
4985,64,-3.64
4985,65,5.58
4985,66,-2.67
4985,67,6.89
4985,68,-0.49
4985,69,-6.75
4985,70,-0.78
4985,71,2.91
4985,72,2.67
4985,73,-2.91
4985,74,-1.41
4985,75,-7.38
4985,76,6.07
4985,77,2.28
4985,78,-2.72
4985,79,-4.22
4985,80,-3.06
4985,81,6.07
4985,82,6.07
4985,83,4.32
4985,84,2.57
4985,85,0.34
4985,86,2.18
4985,87,5.68
4985,88,4.32
4985,89,5.29
4985,90,5.29
4985,91,5.29
4985,92,5.29
4985,93,5.19
4985,94,5.15
4985,95,3.64
4985,96,3.64
4985,97,4.66
4985,98,-6.55
4985,99,-2.62
4985,100,-3.06
4986,1,-1.84
4986,2,-2.33
4986,3,-3.79
4986,4,-6.6
4986,5,-6.94
4986,6,4.9
4986,7,0.44
4986,8,-5.24
4986,9,-8.88
4986,10,4.32
4986,11,4.47
4986,12,5.53
4986,13,-9.71
4986,14,4.03
4986,15,-6.8
4986,16,-5.53
4986,17,-0.39
4986,18,-0.19
4986,19,2.86
4986,20,0.44
4986,21,1.07
4986,22,4.95
4986,23,0.68
4986,24,-2.18
4986,25,5.34
4986,26,2.14
4986,27,4.22
4986,28,3.64
4986,29,2.52
4986,30,0.1
4986,31,4.61
4986,32,5.68
4986,33,-9.42
4986,34,5.19
4986,35,0.53
4986,36,4.56
4986,37,-9.56
4986,38,4.13
4986,39,3.16
4986,40,-1.65
4986,41,0.78
4986,42,3.88
4986,43,-4.27
4986,44,-0.29
4986,45,4.85
4986,46,3.35
4986,47,1.07
4986,48,4.27
4986,49,4.51
4986,50,3.2
4986,51,-1.31
4986,52,3.79
4986,53,4.56
4986,54,4.61
4986,55,3.06
4986,56,1.36
4986,57,-4.37
4986,58,-9.81
4986,59,-1.12
4986,60,-7.72
4986,61,4.13
4986,62,-0.97
4986,63,-3.16
4986,64,-7.57
4986,65,6.41
4986,66,4.56
4986,67,-4.08
4986,68,4.17
4986,69,4.22
4986,70,3.16
4986,71,-9.47
4986,72,2.14
4986,73,-2.38
4986,74,2.67
4986,75,3.35
4986,76,5.49
4986,77,2.23
4986,78,4.22
4986,79,1.46
4986,80,-1.99
4986,81,-9.81
4986,82,1.7
4986,83,1.55
4986,84,1.7
4986,85,1.12
4986,86,-9.13
4986,87,-1.99
4986,88,2.82
4986,89,4.81
4986,90,4.32
4986,91,4.17
4986,92,3.35
4986,93,3.3
4986,94,-1.6
4986,95,2.86
4986,96,4.71
4986,97,2.57
4986,98,1.65
4986,99,1.36
4986,100,0.24
4987,5,5.97
4987,7,5.1
4987,8,0.05
4987,11,7.62
4987,13,-6.84
4987,14,6.84
4987,15,-5.29
4987,16,-9.27
4987,17,4.42
4987,18,-8.01
4987,19,5.39
4987,20,8.79
4987,21,5.34
4987,26,7.23
4987,27,5.73
4987,28,8.4
4987,29,7.62
4987,31,1.07
4987,32,5.53
4987,35,3.98
4987,36,7.86
4987,39,6.36
4987,40,0.78
4987,42,7.62
4987,48,7.86
4987,49,7.57
4987,50,6.89
4987,51,3.64
4987,52,7.04
4987,53,7.77
4987,54,8.01
4987,56,7.43
4987,61,7.18
4987,62,-1.5
4987,65,5.92
4987,66,4.03
4987,68,6.55
4987,69,7.04
4987,78,3.64
4987,80,-1.07
4987,98,4.17
4988,1,1.7
4988,2,0.87
4988,3,1.65
4988,4,-1.36
4988,5,3.4
4988,6,1.7
4988,7,-4.37
4988,8,-1.84
4988,9,-0.68
4988,10,0.73
4988,11,2.28
4988,12,3.25
4988,13,-6.46
4988,14,1.84
4988,15,-5.68
4988,16,-3.16
4988,17,-2.48
4988,18,0.58
4988,19,1.46
4988,20,1.94
4988,21,2.48
4988,22,2.43
4988,23,1.75
4988,24,-1.02
4988,25,1.7
4988,26,2.72
4988,27,0.53
4988,28,2.77
4988,29,1.75
4988,30,1.75
4988,31,2.14
4988,32,1.17
4988,33,0.39
4988,34,1.17
4988,35,1.6
4988,36,0.97
4988,37,-0.92
4988,38,2.38
4988,39,2.23
4988,40,2.77
4988,41,-0.44
4988,42,2.28
4988,43,0
4988,44,-1.99
4988,45,2.28
4988,46,1.84
4988,47,2.62
4988,48,1.65
4988,49,0.83
4988,50,-0.15
4988,51,-0.73
4988,52,-0.49
4988,53,1.84
4988,54,2.82
4988,55,2.23
4988,56,1.7
4988,57,-1.36
4988,58,-3.88
4988,59,1.26
4988,60,1.89
4988,61,2.48
4988,62,0.78
4988,63,1.75
4988,64,-1.89
4988,65,2.28
4988,66,2.62
4988,67,1.36
4988,68,2.86
4988,69,1.65
4988,70,1.99
4988,71,-7.82
4988,72,1.41
4988,73,0.34
4988,74,-0.1
4988,75,0.68
4988,76,1.36
4988,77,-0.39
4988,78,0.24
4988,79,0.83
4988,80,0.44
4988,81,1.55
4988,82,1.31
4988,83,1.65
4988,84,1.26
4988,85,-1.02
4988,86,0.39
4988,87,1.8
4988,88,1.26
4988,89,1.31
4988,90,1.7
4988,91,1.8
4988,92,1.6
4988,93,1.89
4988,94,0
4988,95,0.05
4988,96,1.99
4988,97,1.21
4988,98,-2.23
4988,99,-2.28
4988,100,-0.78
4989,1,-2.28
4989,2,-1.07
4989,3,2.77
4989,4,-0.53
4989,5,2.33
4989,6,7.67
4989,7,1.7
4989,8,2.18
4989,9,-0.15
4989,10,-5.34
4989,11,-2.33
4989,12,-0.78
4989,13,1.65
4989,14,-2.57
4989,15,3.06
4989,16,-4.17
4989,17,6.07
4989,18,0.15
4989,19,1.6
4989,20,1.6
4989,21,8.06
4989,22,0.39
4989,23,-0.53
4989,24,-3.54
4989,25,-0.73
4989,26,1.7
4989,27,1.31
4989,28,-3.45
4989,29,4.9
4989,30,-2.52
4989,31,5.1
4989,32,3.88
4989,33,-0.34
4989,34,-0.63
4989,35,1.12
4989,36,2.67
4989,37,-2.52
4989,38,-2.52
4989,39,2.48
4989,40,-1.8
4989,41,-0.63
4989,42,5.78
4989,43,1.41
4989,44,-2.18
4989,45,2.96
4989,46,1.17
4989,47,1.02
4989,48,0.73
4989,49,3.98
4989,50,4.47
4989,51,6.21
4989,52,5.24
4989,53,3.5
4989,54,3.35
4989,55,1.36
4989,56,-0.24
4989,57,-3.4
4989,58,0.1
4989,59,-0.19
4989,60,-2.04
4989,61,6.89
4989,62,2.77
4989,63,-6.41
4989,64,-1.94
4989,65,5.92
4989,66,3.69
4989,67,-1.65
4989,68,1.75
4989,69,0.97
4989,70,0.05
4989,83,3.69
4990,1,0.29
4990,2,0.68
4990,3,-3.5
4990,4,0.83
4990,5,0.39
4990,6,0.87
4990,7,2.18
4990,8,2.72
4990,9,1.26
4990,10,1.55
4990,11,1.36
4990,12,0.68
4990,13,1.07
4990,14,0.29
4990,15,1.07
4990,16,1.07
4990,17,2.72
4990,18,0.58
4990,19,1.5
4990,20,-1.17
4990,21,-1.55
4990,22,1.07
4990,23,0.19
4990,24,0.39
4990,25,0.97
4990,26,-0.49
4990,27,-3.54
4990,28,2.43
4990,29,0.44
4990,30,0.92
4990,31,-0.19
4990,32,1.55
4990,33,2.23
4990,34,0.97
4990,35,1.6
4990,36,-0.19
4990,37,1.02
4990,38,1.75
4990,39,0.92
4990,40,2.04
4990,41,1.12
4990,42,1.21
4990,43,1.75
4990,44,1.5
4990,45,0.19
4990,46,2.33
4990,47,1.31
4990,48,0.83
4990,49,0.39
4990,50,0.73
4990,51,-3.4
4990,52,-0.34
4990,53,1.41
4990,54,1.21
4990,55,1.02
4990,56,-3.16
4990,57,-0.73
4990,58,1.84
4990,59,0.39
4990,60,1.12
4990,61,0.49
4990,62,3.35
4990,63,2.48
4990,64,0.87
4990,65,0.24
4990,66,1.07
4990,67,2.77
4990,68,1.75
4990,69,0
4990,70,0.29
4990,72,1.5
4990,80,0.44
4990,86,1.5
4990,90,1.65
4991,5,5.49
4991,6,2.28
4991,7,-3.83
4991,8,3.88
4991,11,4.76
4991,12,3.2
4991,13,-1.55
4991,15,-5.87
4991,16,-7.38
4991,17,1.07
4991,18,0.05
4991,19,4.37
4991,20,1.36
4991,21,3.93
4991,22,6.99
4991,26,2.52
4991,27,2.23
4991,28,-6.31
4991,29,1.5
4991,31,4.03
4991,32,7.09
4991,35,3.98
4991,36,3.35
4991,39,2.52
4991,40,3.35
4991,41,5.68
4991,42,4.32
4991,43,3.11
4991,48,-2.18
4991,49,3.93
4991,50,4.22
4991,53,-0.15
4991,54,-7.43
4991,56,0.53
4991,61,3.3
4991,62,6.5
4991,65,4.17
4991,66,7.86
4991,68,-7.28
4991,69,-6.89
4991,88,2.38
4991,95,2.48
4992,1,6.65
4992,2,1.26
4992,3,7.43
4992,4,-0.39
4992,5,0.53
4992,6,1.5
4992,7,-2.52
4992,8,0.68
4992,9,-3.98
4992,10,3.3
4992,11,2.82
4992,12,0.39
4992,13,-1.75
4992,14,2.62
4992,15,-0.39
4992,16,-1.94
4992,17,-0.73
4992,18,-2.48
4992,19,0.53
4992,20,0.83
4992,21,6.46
4992,22,3.69
4992,23,3.69
4992,24,2.67
4992,25,4.22
4992,26,3.35
4992,27,4.56
4992,28,3.4
4992,29,-4.9
4992,30,3.88
4992,31,0.63
4992,32,4.76
4992,33,3.5
4992,34,4.85
4992,35,1.41
4992,36,5.53
4992,37,-3.25
4992,38,4.42
4992,39,-0.44
4992,40,5.87
4992,41,4.22
4992,42,3.83
4992,43,-0.68
4992,44,-2.38
4992,45,2.52
4992,46,0.29
4992,47,-2.86
4992,48,3.25
4992,49,4.66
4992,50,1.75
4992,51,-0.58
4992,52,5
4992,53,-4.47
4992,54,3.54
4992,55,1.94
4992,56,4.13
4992,57,4.85
4992,58,2.52
4992,59,2.18
4992,60,3.06
4992,61,-0.34
4992,62,3.4
4992,63,2.18
4992,64,2.86
4992,65,5.63
4992,66,1.41
4992,67,-0.19
4992,68,4.9
4992,69,2.43
4992,70,-0.1
4992,71,-2.91
4992,72,1.36
4992,73,0.97
4992,74,-0.73
4992,75,0.63
4992,76,1.84
4992,77,4.42
4992,78,2.18
4992,79,4.61
4992,80,5.05
4992,81,5.29
4992,82,0.34
4992,83,5.78
4992,84,2.57
4992,85,-2.23
4992,86,-2.82
4992,87,4.71
4992,88,2.57
4992,89,6.07
4992,90,5.78
4992,91,4.13
4992,92,4.61
4992,93,5.24
4992,94,2.82
4992,95,4.66
4992,96,2.86
4992,97,-2.57
4992,98,2.62
4992,99,-0.87
